global_step,episode,step,timestamp,elapsed_time,worker_id,environment,device,obs_space_shape,action_space_type,action_space_size,system_cpu_percent,system_memory_percent,system_memory_available_gb,system_disk_free_gb,gpu_memory_gb,gpu_memory_max_gb,step_reward,step_action,step_log_prob,step_obs_mean,step_obs_std,step_obs_max,step_obs_min,action_selection_time,env_step_time,cumulative_reward,checkpoint_saved,checkpoint_episode,avg_reward,reward_change,model_file
1125,46,74,1752712475.6722884,22.07492208480835,8.0,,,,,,66.7,79.1,13.05440902709961,225.8174934387207,0.018088817596435547,0.019758224487304688,1.0,0.0,-0.06664001941680908,-0.9952181577682495,0.8022187352180481,0.1497250199317932,-1.680719256401062,0.0038292407989501953,0.004044055938720703,75.0,,,,,
1126,46,75,1752712475.6859016,22.088534832000732,8.0,,,,,,69.2,79.1,13.05440902709961,225.8174819946289,0.018090248107910156,0.019758224487304688,1.0,0.0,-0.06641733646392822,-1.0521323680877686,0.6896170377731323,-0.19515983760356903,-1.662312626838684,0.003753662109375,0.0038843154907226562,76.0,,,,,
1127,46,76,1752712475.6989717,22.1016047000885,8.0,,,,,,69.2,79.1,13.05440902709961,225.8174705505371,0.018091678619384766,0.019758224487304688,1.0,0.0,-0.07102048397064209,-1.1103060245513916,0.6693915724754333,-0.5218992233276367,-1.6908842325210571,0.003542184829711914,0.003675699234008789,77.0,,,,,
1128,46,77,1752712475.7118149,22.114448070526123,8.0,,,,,,65.4,79.1,13.05440902709961,225.8174705505371,0.018093109130859375,0.019758224487304688,1.0,0.0,-0.0823202133178711,-1.16959547996521,0.7396255731582642,-0.25468000769615173,-1.7797318696975708,0.004042625427246094,0.003671407699584961,78.0,,,,,
1129,46,78,1752712475.7236059,22.12623906135559,8.0,,,,,,70.8,79.1,13.05440902709961,225.8174705505371,0.018094539642333984,0.019758224487304688,1.0,0.0,-0.10345089435577393,-1.2297792434692383,0.876759946346283,0.008607137016952038,-1.8778079748153687,0.0031714439392089844,0.003304004669189453,79.0,,,,,
1130,46,79,1752712475.7368665,22.13949942588806,8.0,,,,,,69.2,79.1,13.05440902709961,225.81746673583984,0.018095970153808594,0.019758224487304688,1.0,0.0,-0.13918215036392212,-1.2905594110488892,1.0579335689544678,0.2699531614780426,-2.0396511554718018,0.003542184829711914,0.0034072399139404297,80.0,,,,,
1131,46,80,1752712475.7502756,22.15290880203247,8.0,,,,,,70.4,79.1,13.05440902709961,225.81746292114258,0.018097400665283203,0.019758224487304688,1.0,0.0,-0.19554871320724487,-1.3515632152557373,1.270595669746399,0.5313393473625183,-2.2464442253112793,0.003958702087402344,0.0032062530517578125,81.0,,,,,
1132,46,81,1752712475.763827,22.166460514068604,8.0,,,,,,65.4,79.1,13.05440902709961,225.81745147705078,0.018098831176757812,0.019758224487304688,1.0,0.0,-0.27836155891418457,-1.4123437404632568,1.5098718404769897,0.7947311997413635,-2.4981894493103027,0.004109621047973633,0.003278017044067383,82.0,,,,,
1133,46,82,1752712475.7775228,22.180155754089355,8.0,,,,,,70.4,79.1,13.054447174072266,225.81743240356445,0.018100261688232422,0.019758224487304688,1.0,1.0,-1.1274540424346924,-1.4723811149597168,1.7749035358428955,1.0620722770690918,-2.7949135303497314,0.0033538341522216797,0.0034682750701904297,83.0,,,,,
1134,46,83,1752712475.7899032,22.19253635406494,8.0,,,,,,68.0,79.1,13.054447174072266,225.8174285888672,0.01810169219970703,0.019758224487304688,1.0,0.0,-0.33696863055229187,-1.5231409072875977,1.6291332244873047,0.6706777215003967,-3.1366653442382812,0.003070354461669922,0.0036554336547851562,84.0,,,,,
1135,46,84,1752712475.8030329,22.205666065216064,8.0,,,,,,70.4,79.1,13.054447174072266,225.8174285888672,0.01810312271118164,0.019758224487304688,1.0,0.0,-0.4487035870552063,-1.5850350856781006,1.91155207157135,0.9513768553733826,-3.432300329208374,0.004297018051147461,0.0036416053771972656,85.0,,,,,
1136,46,85,1752712475.814637,22.217270374298096,8.0,,,,,,68.2,79.1,13.054447174072266,225.81742477416992,0.01810455322265625,0.019758224487304688,1.0,1.0,-0.811760663986206,-1.645296335220337,2.2206783294677734,1.2369054555892944,-3.7730910778045654,0.0030975341796875,0.0029706954956054688,86.0,,,,,
1137,46,86,1752712475.827022,22.229655027389526,8.0,,,,,,69.2,79.1,13.054447174072266,225.8174171447754,0.01810598373413086,0.019758224487304688,1.0,1.0,-0.8829396963119507,-1.6964333057403564,2.162144184112549,0.8595967292785645,-4.159094333648682,0.004003763198852539,0.002949237823486328,87.0,,,,,
1138,46,87,1752712475.8408186,22.243451833724976,8.0,,,,,,65.4,79.1,13.054447174072266,225.81741333007812,0.01810741424560547,0.019758224487304688,1.0,1.0,-0.9916051030158997,-1.7503576278686523,2.144319772720337,0.4889772832393646,-4.499085426330566,0.004191398620605469,0.003692626953125,88.0,,,,,
1139,46,88,1752712475.8544025,22.257035732269287,8.0,,,,,,70.4,79.1,13.05447769165039,225.8174057006836,0.018108844757080078,0.019758224487304688,1.0,0.0,-0.38837599754333496,-1.807262897491455,2.1549153327941895,0.12314356863498688,-4.7931013107299805,0.003841876983642578,0.0034606456756591797,89.0,,,,,
1140,46,89,1752712475.8679504,22.270583629608154,8.0,,,,,,66.7,79.1,13.05447769165039,225.81739044189453,0.018110275268554688,0.019758224487304688,1.0,1.0,-0.9923170208930969,-1.8735805749893188,2.3782219886779785,0.4329655170440674,-5.041172981262207,0.00391387939453125,0.0032646656036376953,90.0,,,,,
1141,46,90,1752712475.8811817,22.283814668655396,8.0,,,,,,71.4,79.1,13.05447769165039,225.8173828125,0.018111705780029297,0.019758224487304688,1.0,1.0,-1.1270434856414795,-1.9319058656692505,2.4091622829437256,0.07059472054243088,-5.334678649902344,0.004380464553833008,0.0030736923217773438,91.0,,,,,
1142,46,91,1752712475.8948143,22.297447204589844,8.0,,,,,,68.0,79.1,13.05447769165039,225.8173828125,0.018113136291503906,0.019758224487304688,1.0,0.0,-0.3233422040939331,-1.9934325218200684,2.4508302211761475,-0.2892965078353882,-5.582267761230469,0.004692792892456055,0.0031821727752685547,92.0,,,,,
1143,46,92,1752712475.9075134,22.31014633178711,8.0,,,,,,69.2,79.1,13.054519653320312,225.81737899780273,0.018114566802978516,0.019758224487304688,1.0,1.0,-1.1772125959396362,-2.064575672149658,2.60235857963562,0.024648360908031464,-5.783960819244385,0.003854036331176758,0.0031096935272216797,93.0,,,,,
1144,46,93,1752712475.920268,22.322901248931885,8.0,,,,,,69.2,79.1,13.054542541503906,225.8173713684082,0.018115997314453125,0.019758224487304688,1.0,1.0,-1.3286256790161133,-2.1282458305358887,2.6510720252990723,-0.3365859091281891,-6.031127452850342,0.003584146499633789,0.0031211376190185547,94.0,,,,,
1145,46,94,1752712475.932664,22.335297107696533,8.0,,,,,,66.7,79.1,13.054542541503906,225.81736755371094,0.018117427825927734,0.019758224487304688,1.0,0.0,-0.2536219358444214,-2.195629119873047,2.7010879516601562,-0.6756216287612915,-6.232387065887451,0.0034983158111572266,0.0030050277709960938,95.0,,,,,
1146,46,95,1752712475.9451714,22.3478045463562,8.0,,,,,,69.2,79.1,13.054557800292969,225.8173484802246,0.018118858337402344,0.019758224487304688,1.0,0.0,-0.27622997760772705,-2.2733545303344727,2.782886505126953,-0.38787904381752014,-6.387739181518555,0.003751993179321289,0.0031943321228027344,96.0,,,,,
1147,46,96,1752712475.9575593,22.36019253730774,8.0,,,,,,70.8,79.1,13.054569244384766,225.81734085083008,0.018120288848876953,0.019758224487304688,1.0,1.0,-1.3282439708709717,-2.3504977226257324,2.9185733795166016,-0.08288008719682693,-6.588531970977783,0.0035970211029052734,0.0031898021697998047,97.0,,,,,
1148,46,97,1752712475.969949,22.37258219718933,8.0,,,,,,66.7,79.1,13.054584503173828,225.8173370361328,0.018121719360351562,0.019758224487304688,1.0,0.0,-0.2620652914047241,-2.420358419418335,2.975419759750366,-0.45226624608039856,-6.834712505340576,0.0033600330352783203,0.0031414031982421875,98.0,,,,,
1149,46,98,1752712475.9821918,22.384824991226196,8.0,,,,,,70.8,79.1,13.054584503173828,225.81733322143555,0.018123149871826172,0.019758224487304688,1.0,0.0,-0.28859543800354004,-2.5008323192596436,3.1028544902801514,-0.15056981146335602,-7.03491735458374,0.0032515525817871094,0.003195524215698242,99.0,,,,,
1150,46,99,1752712475.994477,22.39711022377014,8.0,,,,,,68.0,79.1,13.054584503173828,225.81732559204102,0.01812458038330078,0.019758224487304688,1.0,1.0,-1.2864383459091187,-2.580669403076172,3.2780234813690186,0.1479371041059494,-7.2804789543151855,0.0033719539642333984,0.003200054168701172,100.0,,,,,
1151,46,100,1752712476.006763,22.409395933151245,8.0,,,,,,68.0,79.1,13.058074951171875,225.81732177734375,0.01812601089477539,0.019758224487304688,1.0,0.0,-0.28297489881515503,-2.6529064178466797,3.3464691638946533,-0.2253836989402771,-7.571363925933838,0.003132343292236328,0.003633737564086914,101.0,,,,,
1152,46,101,1752712476.01877,22.421403169631958,8.0,,,,,,69.6,79.1,13.058074951171875,225.81731796264648,0.01812744140625,0.019758224487304688,1.0,0.0,-0.31331491470336914,-2.7357449531555176,3.5126631259918213,0.073033407330513,-7.816239833831787,0.0029973983764648438,0.0032761096954345703,102.0,,,,,
1153,46,102,1752712476.0316975,22.434330701828003,8.0,,,,,,69.2,79.1,13.058074951171875,225.81729888916016,0.01812887191772461,0.019758224487304688,1.0,0.0,-0.35089111328125,-2.8177154064178467,3.7225019931793213,0.3698385953903198,-8.106438636779785,0.004304170608520508,0.002868175506591797,103.0,,,,,
1154,46,103,1752712476.044821,22.44745421409607,8.0,,,,,,69.2,79.1,13.057403564453125,225.81729125976562,0.01813030242919922,0.019758224487304688,1.0,1.0,-1.1185917854309082,-2.8984010219573975,3.9730403423309326,0.6671316623687744,-8.441943168640137,0.003813505172729492,0.0030922889709472656,104.0,,,,,
1155,46,104,1752712476.0570946,22.45972752571106,8.0,,,,,,70.8,79.1,13.042984008789062,225.81728744506836,0.018131732940673828,0.019758224487304688,1.0,0.0,-0.363217294216156,-2.970801830291748,4.073002338409424,0.29578226804733276,-8.822761535644531,0.0037384033203125,0.0030705928802490234,105.0,,,,,
1156,46,105,1752712476.0693731,22.47200632095337,8.0,,,,,,66.7,79.1,13.07175064086914,225.81728744506836,0.018133163452148438,0.019758224487304688,1.0,1.0,-1.1005475521087646,-3.0527992248535156,4.316386699676514,0.6001583933830261,-9.1575927734375,0.003541231155395508,0.0030517578125,106.0,,,,,
1157,46,106,1752712476.0815368,22.484169960021973,8.0,,,,,,64.0,79.1,13.072364807128906,225.81727981567383,0.018134593963623047,0.019758224487304688,1.0,0.0,-0.37278318405151367,-3.126605749130249,4.428057670593262,0.2341882586479187,-9.537806510925293,0.0036690235137939453,0.0032155513763427734,107.0,,,,,
1158,46,107,1752712476.0940235,22.49665665626526,8.0,,,,,,68.0,79.1,13.072582244873047,225.8172721862793,0.018136024475097656,0.019758224487304688,1.0,0.0,-0.4109104871749878,-3.2096619606018066,4.664867877960205,0.5445905923843384,-9.872076034545898,0.003804922103881836,0.0031518936157226562,108.0,,,,,
1159,46,108,1752712476.1063957,22.509028911590576,8.0,,,,,,100.0,79.1,13.070899963378906,225.81725692749023,0.018137454986572266,0.019758224487304688,1.0,0.0,-0.4558316469192505,-3.2906460762023926,4.942234516143799,0.856558620929718,-10.251786231994629,0.00337982177734375,0.0031006336212158203,109.0,,,,,
1160,46,109,1752712476.1196117,22.522244930267334,8.0,,,,,,100.0,79.1,13.068977355957031,225.8172492980957,0.018138885498046875,0.019758224487304688,1.0,0.0,-0.5095036029815674,-3.3690152168273926,5.258812427520752,1.1721762418746948,-10.676953315734863,0.003278017044067383,0.0030841827392578125,110.0,,,,,
1161,46,110,1752712476.1325278,22.535161018371582,8.0,,,,,,100.0,79.1,13.068977355957031,225.81724548339844,0.018140316009521484,0.019758224487304688,1.0,1.0,-0.8273724317550659,-3.444155216217041,5.613859176635742,1.4934678077697754,-11.147618293762207,0.0037953853607177734,0.0032243728637695312,111.0,,,,,
1162,46,111,1752712476.1449342,22.54756736755371,8.0,,,,,,100.0,79.1,13.068977355957031,225.81724166870117,0.018141746520996094,0.019758224487304688,1.0,1.0,-0.8511267304420471,-3.509645938873291,5.8002519607543945,1.1476160287857056,-11.663836479187012,0.003377199172973633,0.0032393932342529297,112.0,,,,,
1163,46,112,1752712476.1572824,22.55991554260254,8.0,,,,,,100.0,79.1,13.068977355957031,225.81723403930664,0.018143177032470703,0.019758224487304688,1.0,0.0,-0.5331372022628784,-3.5761044025421143,5.9795308113098145,0.8109777569770813,-12.134289741516113,0.0030777454376220703,0.003519773483276367,113.0,,,,,
1164,46,113,1752712476.1704543,22.573087453842163,8.0,,,,,,100.0,79.1,13.065132141113281,225.81723022460938,0.018144607543945312,0.019758224487304688,1.0,0.0,-0.5886186361312866,-3.649357557296753,6.292438983917236,1.1564022302627563,-12.559054374694824,0.003779888153076172,0.0035562515258789062,114.0,,,,,
1165,46,114,1752712476.182419,22.585052013397217,8.0,,,,,,87.0,79.1,13.065135955810547,225.81722259521484,0.018146038055419922,0.019758224487304688,1.0,0.0,-0.6591284275054932,-3.7183544635772705,6.646814823150635,1.5067070722579956,-13.029584884643555,0.0023088455200195312,0.0031499862670898438,115.0,,,,,
1166,46,115,1752712476.195891,22.59852409362793,8.0,,,,,,65.4,79.1,13.06527328491211,225.81720733642578,0.01814746856689453,0.019758224487304688,1.0,0.0,-0.7481566667556763,-3.782438278198242,7.0421953201293945,1.863808512687683,-13.545921325683594,0.003622770309448242,0.0034666061401367188,116.0,,,,,
1167,46,116,1752712476.2093863,22.612019300460815,8.0,,,,,,69.0,79.1,13.065284729003906,225.81720352172852,0.01814889907836914,0.019758224487304688,1.0,1.0,-0.5515933036804199,-3.8408970832824707,7.478496551513672,2.2294576168060303,-14.108110427856445,0.0036640167236328125,0.0037374496459960938,117.0,,,,,
1168,46,117,1752712476.2227113,22.6253445148468,8.0,,,,,,69.2,79.1,13.065303802490234,225.81720352172852,0.01815032958984375,0.019758224487304688,1.0,0.0,-0.856377363204956,-3.886194944381714,7.758813381195068,1.9352587461471558,-14.716200828552246,0.003823995590209961,0.0036163330078125,118.0,,,,,
1169,46,118,1752712476.2360737,22.638706922531128,8.0,,,,,,69.2,79.1,13.065303802490234,225.81719970703125,0.01815176010131836,0.019758224487304688,1.0,0.0,-0.9799829125404358,-3.9365320205688477,8.201298713684082,2.3228530883789062,-15.278919219970703,0.003832101821899414,0.003100156784057617,119.0,,,,,
1170,47,0,1752712476.3476279,22.750260829925537,8.0,,,,,,68.0,79.1,13.065570831298828,225.81714248657227,0.01805591583251953,0.019758224487304688,1.0,0.0,-0.7257232666015625,-0.0519598126411438,0.15756535530090332,0.06888961791992188,-0.27468347549438477,0.003994464874267578,0.0034024715423583984,1.0,,,,,
1171,47,1,1752712476.36026,22.762892961502075,8.0,,,,,,72.0,79.1,13.06597900390625,225.81713485717773,0.01805734634399414,0.019758224487304688,1.0,1.0,-0.3913078308105469,-0.0576973557472229,0.34736981987953186,0.374979168176651,-0.399440735578537,0.004534006118774414,0.0031757354736328125,2.0,,,,,
1172,47,2,1752712476.3719952,22.774628162384033,8.0,,,,,,68.0,79.1,13.06597900390625,225.81712341308594,0.01805877685546875,0.019758224487304688,1.0,0.0,-0.792068600654602,-0.05527662858366966,0.10493264347314835,0.026284074410796165,-0.20500804483890533,0.0036525726318359375,0.003361940383911133,3.0,,,,,
1173,47,3,1752712476.384428,22.787060976028442,8.0,,,,,,69.6,79.1,13.06597900390625,225.81711959838867,0.01806020736694336,0.019758224487304688,1.0,1.0,-0.35384681820869446,-0.06131064519286156,0.321297824382782,0.3545699715614319,-0.3980123996734619,0.003896951675415039,0.003239870071411133,4.0,,,,,
1174,47,4,1752712476.39661,22.799242973327637,8.0,,,,,,66.7,79.1,13.06597900390625,225.8171157836914,0.01806163787841797,0.019758224487304688,1.0,0.0,-0.8562530875205994,-0.05914647877216339,0.062347717583179474,0.008262263610959053,-0.14266285300254822,0.003939628601074219,0.003247499465942383,5.0,,,,,
1175,47,5,1752712476.4089963,22.8116295337677,8.0,,,,,,70.8,79.1,13.06597900390625,225.81711196899414,0.018063068389892578,0.019758224487304688,1.0,0.0,-1.2891225814819336,-0.06534401327371597,0.3051255941390991,0.3389362394809723,-0.39691755175590515,0.0034949779510498047,0.0033283233642578125,6.0,,,,,
1176,47,6,1752712476.4213371,22.823970079421997,8.0,,,,,,68.0,79.1,13.06597900390625,225.8171043395996,0.018064498901367188,0.019758224487304688,1.0,1.0,-0.18362051248550415,-0.06901682913303375,0.5788813829421997,0.6696311235427856,-0.7453020215034485,0.0038149356842041016,0.0034339427947998047,7.0,,,,,
1177,47,7,1752712476.4335864,22.836219310760498,8.0,,,,,,68.0,79.1,13.065757751464844,225.8170928955078,0.018065929412841797,0.019758224487304688,1.0,0.0,-1.563541054725647,-0.06396771967411041,0.31304335594177246,0.32756567001342773,-0.396123468875885,0.0036690235137939453,0.003312349319458008,8.0,,,,,
1178,47,8,1752712476.44583,22.84846305847168,8.0,,,,,,69.6,79.1,13.065757751464844,225.81707763671875,0.018067359924316406,0.019758224487304688,1.0,1.0,-0.137223482131958,-0.0666162371635437,0.5933787822723389,0.6646193265914917,-0.744957685470581,0.003955364227294922,0.003286600112915039,9.0,,,,,
1179,47,9,1752712476.4594438,22.86207675933838,8.0,,,,,,67.9,79.1,13.065757751464844,225.81707763671875,0.018068790435791016,0.019758224487304688,1.0,1.0,-0.17145919799804688,-0.06032651662826538,0.3743382692337036,0.3287409245967865,-0.3962043523788452,0.00421452522277832,0.0039038658142089844,10.0,,,,,
1180,47,10,1752712476.4732797,22.87591290473938,8.0,,,,,,69.2,79.1,13.065757751464844,225.81707000732422,0.018070220947265625,0.019758224487304688,1.0,1.0,-0.2697892189025879,-0.05578800290822983,0.27394720911979675,0.24575133621692657,-0.41822004318237305,0.004014492034912109,0.004116058349609375,11.0,,,,,
1181,47,11,1752712476.4868484,22.88948130607605,8.0,,,,,,67.9,79.1,13.065757751464844,225.81706619262695,0.018071651458740234,0.019758224487304688,1.0,0.0,-0.936242401599884,-0.053326912224292755,0.3787863552570343,0.3005525469779968,-0.42568016052246094,0.003412008285522461,0.0037610530853271484,12.0,,,,,
1182,47,12,1752712476.5006099,22.90324306488037,8.0,,,,,,67.9,79.1,13.065757751464844,225.8170623779297,0.018073081970214844,0.019758224487304688,1.0,0.0,-1.3618617057800293,-0.0590844489634037,0.24074262380599976,0.1874048411846161,-0.3875170648097992,0.003915071487426758,0.0037784576416015625,13.0,,,,,
1183,47,13,1752712476.5143225,22.91695547103882,8.0,,,,,,69.2,79.1,13.06613540649414,225.8170509338379,0.018074512481689453,0.019758224487304688,1.0,1.0,-0.16765278577804565,-0.06223170459270477,0.3920842707157135,0.35567256808280945,-0.39809736609458923,0.004356861114501953,0.003513336181640625,14.0,,,,,
1184,47,14,1752712476.5269275,22.929560661315918,8.0,,,,,,68.0,79.1,13.066143035888672,225.8170509338379,0.018075942993164062,0.019758224487304688,1.0,1.0,-0.260020911693573,-0.056644245982170105,0.29020074009895325,0.24763312935829163,-0.4484715461730957,0.004271268844604492,0.003182649612426758,15.0,,,,,
1185,47,15,1752712476.5392,22.941833019256592,8.0,,,,,,68.0,79.1,13.066143035888672,225.81703567504883,0.018077373504638672,0.019758224487304688,1.0,1.0,-0.4757137596607208,-0.053098030388355255,0.3839702308177948,0.29866188764572144,-0.4561786651611328,0.003134489059448242,0.0035545825958251953,16.0,,,,,
1186,47,16,1752712476.5523586,22.954991817474365,8.0,,,,,,69.2,79.1,13.066143035888672,225.81703186035156,0.01807880401611328,0.019758224487304688,1.0,1.0,-0.869678258895874,-0.05199866741895676,0.5846006274223328,0.6469537615776062,-0.6350253224372864,0.0035326480865478516,0.0030219554901123047,17.0,,,,,
1187,47,17,1752712476.564266,22.966899156570435,8.0,,,,,,70.8,79.1,13.066143035888672,225.8170280456543,0.01808023452758789,0.019758224487304688,1.0,0.0,-0.2952982783317566,-0.05383388698101044,0.823293924331665,0.9953952431678772,-0.9664366841316223,0.0031816959381103516,0.003200054168701172,18.0,,,,,
1188,47,18,1752712476.5773826,22.980015754699707,8.0,,,,,,68.0,79.1,13.066143035888672,225.81702041625977,0.0180816650390625,0.019758224487304688,1.0,1.0,-1.202115535736084,-0.064860999584198,0.5296951532363892,0.6463984251022339,-0.6269792914390564,0.004435300827026367,0.0032935142517089844,19.0,,,,,
1189,47,19,1752712476.5901165,22.992749452590942,8.0,,,,,,69.2,79.1,13.066143035888672,225.81701278686523,0.01808309555053711,0.019758224487304688,1.0,1.0,-1.6749542951583862,-0.06874574720859528,0.8077967762947083,0.9955457448959351,-0.9685776233673096,0.0033490657806396484,0.003514528274536133,20.0,,,,,
1190,47,20,1752712476.6039724,23.006605625152588,8.0,,,,,,66.7,79.1,13.066143035888672,225.8170051574707,0.01808452606201172,0.019758224487304688,1.0,0.0,-0.13840734958648682,-0.07649782299995422,1.100094199180603,1.3449428081512451,-1.314072847366333,0.004181385040283203,0.0037012100219726562,21.0,,,,,
1191,47,21,1752712476.6183531,23.020986318588257,8.0,,,,,,70.0,79.1,13.065528869628906,225.8169937133789,0.018085956573486328,0.019758224487304688,1.0,0.0,-0.13139081001281738,-0.09456565976142883,0.8745265007019043,0.9970336556434631,-0.9910787343978882,0.003968954086303711,0.0037817955017089844,22.0,,,,,
1192,47,22,1752712476.6343505,23.036983728408813,8.0,,,,,,67.7,79.1,13.062644958496094,225.8169937133789,0.018087387084960938,0.019758224487304688,1.0,0.0,-0.13216876983642578,-0.11245012283325195,0.6990042328834534,0.6497757434844971,-0.7341983914375305,0.004921913146972656,0.0043604373931884766,23.0,,,,,
1193,47,23,1752712476.6508312,23.05346441268921,8.0,,,,,,65.6,79.1,13.06192398071289,225.81698989868164,0.018088817596435547,0.019758224487304688,1.0,0.0,-0.14658915996551514,-0.13002923130989075,0.5882321000099182,0.39538127183914185,-0.8491540551185608,0.0048596858978271484,0.004428386688232422,24.0,,,,,
1194,47,24,1752712476.6656172,23.06825041770935,8.0,,,,,,70.0,79.1,13.061935424804688,225.8169822692871,0.018090248107910156,0.019758224487304688,1.0,0.0,-0.1868709921836853,-0.14709191024303436,0.5598565936088562,0.43387168645858765,-0.9123060703277588,0.004958629608154297,0.003760814666748047,25.0,,,,,
1195,47,25,1752712476.680719,23.083351850509644,8.0,,,,,,67.7,79.1,13.061935424804688,225.8169708251953,0.018091678619384766,0.019758224487304688,1.0,0.0,-0.2791059613227844,-0.16334140300750732,0.615463376045227,0.4269954264163971,-0.9244468808174133,0.004891633987426758,0.0038671493530273438,26.0,,,,,
1196,47,26,1752712476.6947007,23.097333908081055,8.0,,,,,,67.9,79.1,13.061935424804688,225.81696701049805,0.018093109130859375,0.019758224487304688,1.0,0.0,-0.47121572494506836,-0.17839789390563965,0.7356289625167847,0.533170223236084,-0.8860150575637817,0.004297494888305664,0.003734588623046875,27.0,,,,,
1197,47,27,1752712476.7075484,23.1101815700531,8.0,,,,,,69.2,79.1,13.06097412109375,225.81695938110352,0.018094539642333984,0.019758224487304688,1.0,1.0,-0.5904499292373657,-0.19180123507976532,0.9002926349639893,0.8344336152076721,-1.0817749500274658,0.004468202590942383,0.0030884742736816406,28.0,,,,,
1198,47,28,1752712476.7197526,23.122385501861572,8.0,,,,,,69.6,79.1,13.060989379882812,225.81695175170898,0.018095970153808594,0.019758224487304688,1.0,0.0,-0.6428972482681274,-0.19670458137989044,0.5910801887512207,0.46725285053253174,-0.7309849262237549,0.0032548904418945312,0.0033898353576660156,29.0,,,,,
1199,47,29,1752712476.7319942,23.134627103805542,8.0,,,,,,68.0,79.1,13.059066772460938,225.81695175170898,0.018097400665283203,0.019758224487304688,1.0,1.0,-0.4429102838039398,-0.21059030294418335,0.801408588886261,0.7777770161628723,-1.0779118537902832,0.0035331249237060547,0.0033783912658691406,30.0,,,,,
1200,47,30,1752712476.7444317,23.147064924240112,8.0,,,,,,68.0,79.1,13.059066772460938,225.8169403076172,0.018098831176757812,0.019758224487304688,1.0,1.0,-0.5597280263900757,-0.21600720286369324,0.49346789717674255,0.41803669929504395,-0.7275761961936951,0.0037086009979248047,0.003446817398071289,31.0,,,,,
1201,47,31,1752712476.756951,23.159584283828735,8.0,,,,,,69.6,79.1,13.059066772460938,225.81693267822266,0.018100261688232422,0.019758224487304688,1.0,1.0,-0.8125105500221252,-0.2240380495786667,0.20869043469429016,0.06282751262187958,-0.3799387216567993,0.0033109188079833984,0.003720521926879883,32.0,,,,,
1202,47,32,1752712476.7694683,23.172101736068726,8.0,,,,,,70.4,79.1,13.059066772460938,225.81692123413086,0.01810169219970703,0.019758224487304688,1.0,0.0,-0.3428592085838318,-0.23499107360839844,0.1467750072479248,-0.027587099000811577,-0.3702654242515564,0.0037109851837158203,0.0034072399139404297,33.0,,,,,
1203,47,33,1752712476.7814224,23.18405556678772,8.0,,,,,,69.6,79.1,13.059066772460938,225.8169174194336,0.01810312271118164,0.019758224487304688,1.0,0.0,-0.5100232362747192,-0.2551020383834839,0.20336149632930756,0.031964946538209915,-0.4200269281864166,0.0034122467041015625,0.0034139156341552734,34.0,,,,,
1204,47,34,1752712476.7937253,23.19635844230652,8.0,,,,,,66.7,79.1,13.059066772460938,225.81690979003906,0.01810455322265625,0.019758224487304688,1.0,1.0,-0.6013503074645996,-0.2734936475753784,0.4525647759437561,0.3518975079059601,-0.722939133644104,0.003743886947631836,0.0034074783325195312,35.0,,,,,
1205,47,35,1752712476.805894,23.208527088165283,8.0,,,,,,69.6,79.1,13.059066772460938,225.8169059753418,0.01810598373413086,0.019758224487304688,1.0,1.0,-0.8822096586227417,-0.28387805819511414,0.18881535530090332,-0.0021129008382558823,-0.4032806158065796,0.0034360885620117188,0.003612995147705078,36.0,,,,,
1206,47,36,1752712476.8184116,23.221044778823853,8.0,,,,,,69.2,79.1,13.055221557617188,225.81689834594727,0.01810741424560547,0.019758224487304688,1.0,1.0,-1.3312675952911377,-0.29722753167152405,0.1884164661169052,-0.023081321269273758,-0.45333701372146606,0.0035581588745117188,0.003326892852783203,37.0,,,,,
1207,47,37,1752712476.8315847,23.234217882156372,8.0,,,,,,69.2,79.1,13.055221557617188,225.81689071655273,0.018108844757080078,0.019758224487304688,1.0,0.0,-0.1707761287689209,-0.3139551877975464,0.44568878412246704,0.3267773687839508,-0.7060225605964661,0.0038046836853027344,0.0032749176025390625,38.0,,,,,
1208,47,38,1752712476.844147,23.246779918670654,8.0,,,,,,69.2,79.1,13.055290222167969,225.81687545776367,0.018110275268554688,0.019758224487304688,1.0,0.0,-0.20731300115585327,-0.34043174982070923,0.22307878732681274,-0.02085912600159645,-0.5388802886009216,0.004073619842529297,0.003396749496459961,39.0,,,,,
1209,47,39,1752712476.8566978,23.259330987930298,8.0,,,,,,68.0,79.1,13.055301666259766,225.8168716430664,0.018111705780029297,0.019758224487304688,1.0,1.0,-1.3872004747390747,-0.36590924859046936,0.2214442491531372,-0.07076966762542725,-0.6048334836959839,0.0034837722778320312,0.0036706924438476562,40.0,,,,,
1210,47,40,1752712476.8694034,23.2720365524292,8.0,,,,,,70.8,79.1,13.055301666259766,225.8168716430664,0.018113136291503906,0.019758224487304688,1.0,0.0,-0.16718292236328125,-0.38403046131134033,0.25711143016815186,-0.017686262726783752,-0.6176699995994568,0.0033953189849853516,0.003429412841796875,41.0,,,,,
1211,47,41,1752712476.881782,23.284415245056152,8.0,,,,,,66.7,79.1,13.055301666259766,225.8168601989746,0.018114566802978516,0.019758224487304688,1.0,0.0,-0.22269773483276367,-0.4120442867279053,0.2377629280090332,-0.11932054162025452,-0.6912752389907837,0.003489255905151367,0.003449678421020508,42.0,,,,,
